SEER_Draw	Stage	Sex	Lower	Upper	Index	alive_start	died	lost	css_i	css_c
Gallbladder	I	Female	50	54	30	111	0	0	1	0.8694057792992518
Gallbladder	I	Female	50	54	31	111	2	0	0.9819819819819819	0.8537408103028689
Gallbladder	I	Female	50	54	32	109	1	0	0.9908256880733946	0.8459083258046775
Gallbladder	I	Female	50	54	33	108	0	0	1	0.8459083258046775
Gallbladder	I	Female	50	54	34	108	0	0	1	0.8459083258046775
Gallbladder	I	Female	50	54	35	108	0	0	1	0.8459083258046775
Gallbladder	I	Female	50	54	36	108	0	2	1	0.8459083258046775
Gallbladder	I	Female	50	54	37	106	1	1	0.9905660377358491	0.837928058580105
Gallbladder	I	Female	50	54	38	104	0	0	1	0.837928058580105
Gallbladder	I	Female	50	54	39	104	0	0	1	0.837928058580105
Gallbladder	I	Female	50	54	40	104	0	0	1	0.837928058580105
Gallbladder	I	Female	50	54	41	104	0	1	1	0.837928058580105
Gallbladder	I	Female	50	54	42	103	0	0	1	0.837928058580105
Gallbladder	I	Female	50	54	43	103	0	3	1	0.837928058580105
Gallbladder	I	Female	50	54	44	100	1	1	0.99	0.8295487779943039
Gallbladder	I	Female	50	54	45	98	0	0	1	0.8295487779943039
Gallbladder	I	Female	50	54	46	98	0	3	1	0.8295487779943039
Gallbladder	I	Female	50	54	47	95	0	0	1	0.8295487779943039
Gallbladder	I	Female	50	54	48	95	0	1	1	0.8295487779943039
Gallbladder	I	Female	50	54	49	94	1	0	0.9893617021276596	0.8207237909943647
Gallbladder	I	Female	50	54	50	93	0	1	1	0.8207237909943647
Gallbladder	I	Female	50	54	51	92	0	0	1	0.8207237909943647
Gallbladder	I	Female	50	54	52	92	1	0	0.9891304347826086	0.8118028802226867
Gallbladder	I	Female	50	54	53	91	0	0	1	0.8118028802226867
Gallbladder	I	Female	50	54	54	91	0	1	1	0.8118028802226867
Gallbladder	I	Female	50	54	55	90	0	1	1	0.8118028802226867
Gallbladder	I	Female	50	54	56	89	0	0	1	0.8118028802226867
Gallbladder	I	Female	50	54	57	89	0	2	1	0.8118028802226867
Gallbladder	I	Female	50	54	58	87	0	1	1	0.8118028802226867
Gallbladder	I	Female	50	54	59	86	0	0	1	0.8118028802226867
Gallbladder	I	Female	50	54	60	86	1	0	0.9883720930232558	0.8023633118480042
Gallbladder	I	Female	50	54	61	85	0	0	1	0.8023633118480042
Gallbladder	I	Female	50	54	62	85	1	0	0.9882352941176471	0.792923743473322
Gallbladder	I	Female	50	54	63	84	0	0	1	0.792923743473322
Gallbladder	I	Female	50	54	64	84	0	0	1	0.792923743473322
Gallbladder	I	Female	50	54	65	84	0	1	1	0.792923743473322
Gallbladder	I	Female	50	54	66	83	0	0	1	0.792923743473322
Gallbladder	I	Female	50	54	67	83	1	0	0.9879518072289156	0.7833704453591854
Gallbladder	I	Female	50	54	68	82	0	1	1	0.7833704453591854
Gallbladder	I	Female	50	54	69	81	0	0	1	0.7833704453591854
Gallbladder	I	Female	50	54	70	81	0	0	1	0.7833704453591854
Gallbladder	I	Female	50	54	71	81	0	0	1	0.7833704453591854
Gallbladder	I	Female	50	54	72	81	0	0	1	0.7833704453591854
Gallbladder	I	Female	50	54	73	81	0	1	1	0.7833704453591854
Gallbladder	I	Female	50	54	74	80	0	1	1	0.7833704453591854
Gallbladder	I	Female	50	54	75	79	0	0	1	0.7833704453591854
Gallbladder	I	Female	50	54	76	79	0	1	1	0.7833704453591854
Gallbladder	I	Female	50	54	77	78	0	1	1	0.7833704453591854
Gallbladder	I	Female	50	54	78	77	1	2	0.987012987012987	0.7731968032116636
Gallbladder	I	Female	50	54	79	74	0	0	1	0.7731968032116636
Gallbladder	I	Female	50	54	80	74	1	2	0.9864864864864865	0.7627481977628573
Gallbladder	I	Female	50	54	81	71	0	2	1	0.7627481977628573
Gallbladder	I	Female	50	54	82	69	0	4	1	0.7627481977628573
Gallbladder	I	Female	50	54	83	65	0	1	1	0.7627481977628573
Gallbladder	I	Female	50	54	84	64	1	2	0.984375	0.7508302571728127
Gallbladder	I	Female	50	54	85	61	0	2	1	0.7508302571728127
Gallbladder	I	Female	50	54	86	59	0	2	1	0.7508302571728127
Gallbladder	I	Female	50	54	87	57	0	0	1	0.7508302571728127
Gallbladder	I	Female	50	54	88	57	0	0	1	0.7508302571728127
Gallbladder	I	Female	50	54	89	57	0	1	1	0.7508302571728127
Gallbladder	I	Female	50	54	90	56	0	2	1	0.7508302571728127
Gallbladder	I	Female	50	54	91	54	1	0	0.9814814814814815	0.736925993151094
Gallbladder	I	Female	50	54	92	53	0	2	1	0.736925993151094
Gallbladder	I	Female	50	54	93	51	0	0	1	0.736925993151094
Gallbladder	I	Female	50	54	94	51	0	2	1	0.736925993151094
Gallbladder	I	Female	50	54	95	49	0	1	1	0.736925993151094
Gallbladder	I	Female	50	54	96	48	0	1	1	0.736925993151094
Gallbladder	I	Female	50	54	97	47	0	2	1	0.736925993151094
Gallbladder	I	Female	50	54	98	45	0	0	1	0.736925993151094
Gallbladder	I	Female	50	54	99	45	0	3	1	0.736925993151094
Gallbladder	I	Female	50	54	100	42	0	2	1	0.736925993151094
Gallbladder	I	Female	50	54	101	40	0	0	1	0.736925993151094
Gallbladder	I	Female	50	54	102	40	0	3	1	0.736925993151094
Gallbladder	I	Female	50	54	103	37	0	1	1	0.736925993151094
Gallbladder	I	Female	50	54	104	36	0	2	1	0.736925993151094
Gallbladder	I	Female	50	54	105	34	0	0	1	0.736925993151094
Gallbladder	I	Female	50	54	106	34	0	1	1	0.736925993151094
Gallbladder	I	Female	50	54	107	33	0	1	1	0.736925993151094
Gallbladder	I	Female	50	54	108	32	0	1	1	0.736925993151094
Gallbladder	I	Female	50	54	109	31	0	1	1	0.736925993151094
Gallbladder	I	Female	50	54	110	30	0	1	1	0.736925993151094
Gallbladder	I	Female	50	54	111	29	0	1	1	0.736925993151094
Gallbladder	I	Female	50	54	112	28	0	4	1	0.736925993151094
Gallbladder	I	Female	50	54	113	24	0	0	1	0.736925993151094
Gallbladder	I	Female	50	54	114	24	0	0	1	0.736925993151094
Gallbladder	I	Female	50	54	115	24	0	0	1	0.736925993151094
Gallbladder	I	Female	50	54	116	24	0	2	1	0.736925993151094
Gallbladder	I	Female	50	54	117	22	0	1	1	0.736925993151094
Gallbladder	I	Female	50	54	118	21	1	0	0.9523809523809523	0.701834279191518
Gallbladder	I	Female	50	54	119	20	0	1	1	0.701834279191518
Gallbladder	I	Female	50	54	120	19	0	1	1	0.701834279191518
Gallbladder	I	Female	50	54	121	18	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	122	18	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	123	18	0	1	1	0.701834279191518
Gallbladder	I	Female	50	54	124	17	0	1	1	0.701834279191518
Gallbladder	I	Female	50	54	125	16	0	1	1	0.701834279191518
Gallbladder	I	Female	50	54	126	15	0	1	1	0.701834279191518
Gallbladder	I	Female	50	54	127	14	0	2	1	0.701834279191518
Gallbladder	I	Female	50	54	128	12	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	129	12	0	1	1	0.701834279191518
Gallbladder	I	Female	50	54	130	11	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	131	11	0	1	1	0.701834279191518
Gallbladder	I	Female	50	54	132	10	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	133	10	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	134	10	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	135	10	0	1	1	0.701834279191518
Gallbladder	I	Female	50	54	136	9	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	137	9	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	138	9	0	1	1	0.701834279191518
Gallbladder	I	Female	50	54	139	8	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	140	8	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	141	8	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	142	8	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	143	8	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	144	8	0	2	1	0.701834279191518
Gallbladder	I	Female	50	54	145	6	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	146	6	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	147	6	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	148	6	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	149	6	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	150	6	0	1	1	0.701834279191518
Gallbladder	I	Female	50	54	151	5	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	152	5	0	1	1	0.701834279191518
Gallbladder	I	Female	50	54	153	4	0	2	1	0.701834279191518
Gallbladder	I	Female	50	54	154	2	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	155	2	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	156	2	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	157	2	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	158	2	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	159	2	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	160	2	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	161	2	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	162	2	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	163	2	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	164	2	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	165	2	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	166	2	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	167	2	0	1	1	0.701834279191518
Gallbladder	I	Female	50	54	168	1	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	169	1	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	170	1	0	1	1	0.701834279191518
Gallbladder	I	Female	50	54	171	0	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	172	0	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	173	0	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	174	0	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	175	0	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	176	0	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	177	0	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	178	0	0	0	1	0.701834279191518
Gallbladder	I	Female	50	54	179	0	0	0	1	0.701834279191518
Gallbladder	I	Female	55	59	1	200	0	3	1	1
Gallbladder	I	Female	55	59	2	197	2	1	0.9898477157360406	0.9898477157360406
Gallbladder	I	Female	55	59	3	194	3	1	0.9845360824742269	0.9745407922968236
Gallbladder	I	Female	55	59	4	190	3	0	0.9842105263157894	0.9591533061026631
Gallbladder	I	Female	55	59	5	187	2	1	0.9893048128342246	0.9488949819732228
Gallbladder	I	Female	55	59	6	184	4	2	0.9782608695652174	0.9282668301911963
Gallbladder	I	Female	55	59	7	178	1	0	0.9943820224719101	0.9230518479991109
Gallbladder	I	Female	55	59	8	177	2	3	0.9887005649717514	0.9126218836149401
Gallbladder	I	Female	55	59	9	172	1	0	0.9941860465116279	0.9073159424311323
Gallbladder	I	Female	55	59	10	171	2	1	0.9883040935672515	0.8967040600635168
Gallbladder	I	Female	55	59	11	168	0	0	1	0.8967040600635168
Gallbladder	I	Female	55	59	12	168	3	1	0.9821428571428571	0.8806914875623825
Gallbladder	I	Female	55	59	13	164	2	2	0.9878048780487805	0.8699513474701582
Gallbladder	I	Female	55	59	14	160	2	1	0.9875	0.8590769556267813
Gallbladder	I	Female	55	59	15	157	2	0	0.9872611464968153	0.8481333001410899
Gallbladder	I	Female	55	59	16	155	0	0	1	0.8481333001410899
Gallbladder	I	Female	55	59	17	155	1	2	0.9935483870967742	0.8426614723982441
Gallbladder	I	Female	55	59	18	152	1	1	0.993421052631579	0.8371176469219399
Gallbladder	I	Female	55	59	19	150	0	0	1	0.8371176469219399
Gallbladder	I	Female	55	59	20	150	0	1	1	0.8371176469219399
Gallbladder	I	Female	55	59	21	149	0	1	1	0.8371176469219399
Gallbladder	I	Female	55	59	22	148	2	1	0.9864864864864865	0.8258052462878597
Gallbladder	I	Female	55	59	23	145	0	2	1	0.8258052462878597
Gallbladder	I	Female	55	59	24	143	0	0	1	0.8258052462878597
Gallbladder	I	Female	55	59	25	143	1	0	0.993006993006993	0.8200303844257067
Gallbladder	I	Female	55	59	26	142	0	3	1	0.8200303844257067
Gallbladder	I	Female	55	59	27	139	2	0	0.9856115107913669	0.8082313860886462
Gallbladder	I	Female	55	59	28	137	0	0	1	0.8082313860886462
Gallbladder	I	Female	55	59	29	137	0	0	1	0.8082313860886462
Gallbladder	I	Female	55	59	30	137	2	0	0.9854014598540146	0.7964323877515858
Gallbladder	I	Female	55	59	31	135	2	0	0.9851851851851852	0.7846333894145252
Gallbladder	I	Female	55	59	32	133	1	0	0.9924812030075187	0.7787338902459948
Gallbladder	I	Female	55	59	33	132	5	0	0.9621212121212122	0.7492363944033436
Gallbladder	I	Female	55	59	34	127	3	0	0.9763779527559056	0.7315378968977528
Gallbladder	I	Female	55	59	35	124	3	2	0.9758064516129032	0.713839399392162
Gallbladder	I	Female	55	59	36	119	3	0	0.9747899159663865	0.6958434481469815
Gallbladder	I	Female	55	59	37	116	5	0	0.9568965517241379	0.6658501960716805
Gallbladder	I	Female	55	59	38	111	1	0	0.990990990990991	0.6598515456566203
Gallbladder	I	Female	55	59	39	110	0	0	1	0.6598515456566203
Gallbladder	I	Female	55	59	40	110	2	1	0.9818181818181818	0.6478542448264999
Gallbladder	I	Female	55	59	41	107	1	0	0.9906542056074766	0.641799532258028
Gallbladder	I	Female	55	59	42	106	1	0	0.9905660377358491	0.635744819689556
Gallbladder	I	Female	55	59	43	105	1	1	0.9904761904761905	0.6296901071210841
Gallbladder	I	Female	55	59	44	103	0	0	1	0.6296901071210841
Gallbladder	I	Female	55	59	45	103	1	0	0.9902912621359223	0.6235766109354425
Gallbladder	I	Female	55	59	46	102	2	1	0.9803921568627451	0.6113496185641593
Gallbladder	I	Female	55	59	47	99	1	0	0.98989898989899	0.6051743698917941
Gallbladder	I	Female	55	59	48	98	0	1	1	0.6051743698917941
Gallbladder	I	Female	55	59	49	97	0	0	1	0.6051743698917941
Gallbladder	I	Female	55	59	50	97	0	0	1	0.6051743698917941
Gallbladder	I	Female	55	59	51	97	0	0	1	0.6051743698917941
Gallbladder	I	Female	55	59	52	97	0	0	1	0.6051743698917941
Gallbladder	I	Female	55	59	53	97	0	2	1	0.6051743698917941
Gallbladder	I	Female	55	59	54	95	0	1	1	0.6051743698917941
Gallbladder	I	Female	55	59	55	94	0	3	1	0.6051743698917941
Gallbladder	I	Female	55	59	56	91	0	0	1	0.6051743698917941
Gallbladder	I	Female	55	59	57	91	1	0	0.989010989010989	0.5985241020907853
Gallbladder	I	Female	55	59	58	90	0	0	1	0.5985241020907853
Gallbladder	I	Female	55	59	59	90	0	0	1	0.5985241020907853
Gallbladder	I	Female	55	59	60	90	0	0	1	0.5985241020907853
Gallbladder	I	Female	55	59	61	90	0	2	1	0.5985241020907853
Gallbladder	I	Female	55	59	62	88	0	0	1	0.5985241020907853
Gallbladder	I	Female	55	59	63	88	0	1	1	0.5985241020907853
Gallbladder	I	Female	55	59	64	87	1	1	0.9885057471264368	0.5916445147104316
Gallbladder	I	Female	55	59	65	85	0	0	1	0.5916445147104316
Gallbladder	I	Female	55	59	66	85	1	2	0.9882352941176471	0.5846839910079559
Gallbladder	I	Female	55	59	67	82	0	0	1	0.5846839910079559
Gallbladder	I	Female	55	59	68	82	0	1	1	0.5846839910079559
Gallbladder	I	Female	55	59	69	81	0	0	1	0.5846839910079559
Gallbladder	I	Female	55	59	70	81	0	0	1	0.5846839910079559
Gallbladder	I	Female	55	59	71	81	0	2	1	0.5846839910079559
Gallbladder	I	Female	55	59	72	79	0	0	1	0.5846839910079559
Gallbladder	I	Female	55	59	73	79	0	2	1	0.5846839910079559
Gallbladder	I	Female	55	59	74	77	0	3	1	0.5846839910079559
Gallbladder	I	Female	55	59	75	74	0	0	1	0.5846839910079559
Gallbladder	I	Female	55	59	76	74	0	4	1	0.5846839910079559
Gallbladder	I	Female	55	59	77	70	0	3	1	0.5846839910079559
Gallbladder	I	Female	55	59	78	67	0	0	1	0.5846839910079559
Gallbladder	I	Female	55	59	79	67	0	2	1	0.5846839910079559
Gallbladder	I	Female	55	59	80	65	0	4	1	0.5846839910079559
Gallbladder	I	Female	55	59	81	61	0	0	1	0.5846839910079559
Gallbladder	I	Female	55	59	82	61	0	0	1	0.5846839910079559
Gallbladder	I	Female	55	59	83	61	0	1	1	0.5846839910079559
Gallbladder	I	Female	55	59	84	60	0	2	1	0.5846839910079559
Gallbladder	I	Female	55	59	85	58	0	0	1	0.5846839910079559
Gallbladder	I	Female	55	59	86	58	0	3	1	0.5846839910079559
Gallbladder	I	Female	55	59	87	55	0	1	1	0.5846839910079559
Gallbladder	I	Female	55	59	88	54	0	0	1	0.5846839910079559
Gallbladder	I	Female	55	59	89	54	0	2	1	0.5846839910079559
Gallbladder	I	Female	55	59	90	52	1	1	0.9807692307692307	0.5734400681039566
Gallbladder	I	Female	55	59	91	50	0	3	1	0.5734400681039566
Gallbladder	I	Female	55	59	92	47	0	1	1	0.5734400681039566
Gallbladder	I	Female	55	59	93	46	0	1	1	0.5734400681039566
Gallbladder	I	Female	55	59	94	45	0	3	1	0.5734400681039566
Gallbladder	I	Female	55	59	95	42	0	2	1	0.5734400681039566
Gallbladder	I	Female	55	59	96	40	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	97	40	0	2	1	0.5734400681039566
Gallbladder	I	Female	55	59	98	38	0	3	1	0.5734400681039566
Gallbladder	I	Female	55	59	99	35	0	1	1	0.5734400681039566
Gallbladder	I	Female	55	59	100	34	0	1	1	0.5734400681039566
Gallbladder	I	Female	55	59	101	33	0	1	1	0.5734400681039566
Gallbladder	I	Female	55	59	102	32	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	103	32	0	2	1	0.5734400681039566
Gallbladder	I	Female	55	59	104	30	0	1	1	0.5734400681039566
Gallbladder	I	Female	55	59	105	29	0	1	1	0.5734400681039566
Gallbladder	I	Female	55	59	106	28	0	2	1	0.5734400681039566
Gallbladder	I	Female	55	59	107	26	0	1	1	0.5734400681039566
Gallbladder	I	Female	55	59	108	25	0	1	1	0.5734400681039566
Gallbladder	I	Female	55	59	109	24	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	110	24	0	2	1	0.5734400681039566
Gallbladder	I	Female	55	59	111	22	0	1	1	0.5734400681039566
Gallbladder	I	Female	55	59	112	21	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	113	21	0	1	1	0.5734400681039566
Gallbladder	I	Female	55	59	114	20	0	1	1	0.5734400681039566
Gallbladder	I	Female	55	59	115	19	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	116	19	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	117	19	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	118	19	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	119	19	0	2	1	0.5734400681039566
Gallbladder	I	Female	55	59	120	17	0	2	1	0.5734400681039566
Gallbladder	I	Female	55	59	121	15	0	1	1	0.5734400681039566
Gallbladder	I	Female	55	59	122	14	0	1	1	0.5734400681039566
Gallbladder	I	Female	55	59	123	13	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	124	13	0	2	1	0.5734400681039566
Gallbladder	I	Female	55	59	125	11	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	126	11	0	1	1	0.5734400681039566
Gallbladder	I	Female	55	59	127	10	0	1	1	0.5734400681039566
Gallbladder	I	Female	55	59	128	9	0	1	1	0.5734400681039566
Gallbladder	I	Female	55	59	129	8	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	130	8	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	131	8	0	1	1	0.5734400681039566
Gallbladder	I	Female	55	59	132	7	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	133	7	0	1	1	0.5734400681039566
Gallbladder	I	Female	55	59	134	6	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	135	6	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	136	6	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	137	6	0	3	1	0.5734400681039566
Gallbladder	I	Female	55	59	138	3	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	139	3	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	140	3	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	141	3	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	142	3	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	143	3	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	144	3	0	2	1	0.5734400681039566
Gallbladder	I	Female	55	59	145	1	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	146	1	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	147	1	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	148	1	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	149	1	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	150	1	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	151	1	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	152	1	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	153	1	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	154	1	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	155	1	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	156	1	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	157	1	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	158	1	0	1	1	0.5734400681039566
Gallbladder	I	Female	55	59	159	0	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	160	0	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	161	0	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	162	0	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	163	0	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	164	0	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	165	0	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	166	0	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	167	0	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	168	0	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	169	0	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	170	0	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	171	0	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	172	0	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	173	0	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	174	0	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	175	0	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	176	0	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	177	0	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	178	0	0	0	1	0.5734400681039566
Gallbladder	I	Female	55	59	179	0	0	0	1	0.5734400681039566
Gallbladder	I	Female	60	64	1	278	8	14	0.9712230215827338	0.9712230215827338
Gallbladder	I	Female	60	64	2	256	6	4	0.9765625	0.9484599820143884
Gallbladder	I	Female	60	64	3	246	8	2	0.967479674796748	0.91761575495701
Gallbladder	I	Female	60	64	4	236	3	2	0.9872881355932204	0.9059511479024718
Gallbladder	I	Female	60	64	5	231	1	1	0.9956709956709957	0.9020292814613355
Gallbladder	I	Female	60	64	6	229	1	1	0.9956331877729258	0.8980902889658712
Gallbladder	I	Female	60	64	7	227	3	2	0.986784140969163	0.8862212543099346
Gallbladder	I	Female	60	64	8	222	5	1	0.9774774774774775	0.866261316149801
Gallbladder	I	Female	60	64	9	216	1	3	0.9953703703703703	0.8622508470935518
Gallbladder	I	Female	60	64	10	212	1	0	0.9952830188679245	0.8581836261166954
Gallbladder	I	Female	60	64	11	211	2	1	0.990521327014218	0.8500491841629827
Gallbladder	I	Female	60	64	12	208	2	0	0.9903846153846154	0.8418756343152617
Gallbladder	I	Female	60	64	13	206	2	2	0.9902912621359223	0.8337020844675407
Gallbladder	I	Female	60	64	14	202	1	2	0.995049504950495	0.8295748464256222
Gallbladder	I	Female	60	64	15	199	2	0	0.9899497487437185	0.8212374107831536
Gallbladder	I	Female	60	64	16	197	1	0	0.9949238578680203	0.8170686929619193
Gallbladder	I	Female	60	64	17	196	0	0	1	0.8170686929619193
Gallbladder	I	Female	60	64	18	196	0	0	1	0.8170686929619193
Gallbladder	I	Female	60	64	19	196	2	0	0.9897959183673469	0.8087312573194507
Gallbladder	I	Female	60	64	20	194	0	0	1	0.8087312573194507
Gallbladder	I	Female	60	64	21	194	1	1	0.9948453608247423	0.8045625394982164
Gallbladder	I	Female	60	64	22	192	2	0	0.9895833333333334	0.7961816797117768
Gallbladder	I	Female	60	64	23	190	0	1	1	0.7961816797117768
Gallbladder	I	Female	60	64	24	189	0	0	1	0.7961816797117768
